name,seller,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,postalCode
Ford_Fiesta_1.25_L___Unfallschaden,privat,400,kleinwagen,1998,manuell,75,fiesta,150000,12,benzin,ford,67361
Mercedes_Benz_C_220_CDI_Avantgarde,privat,2650,limousine,2001,manuell,143,c_klasse,150000,8,diesel,mercedes_benz,50739
Citroën_Saxo_1.1_Chrono,privat,1299,kleinwagen,2001,manuell,60,andere,150000,8,benzin,citroen,6536
Toyota_Aygo,privat,4800,kleinwagen,2010,manuell,68,aygo,50000,3,benzin,toyota,17489
Passat_Kombi_35i_Biker,privat,950,kombi,1995,manuell,90,passat,150000,9,benzin,volkswagen,25335
BMW_318_Ci,privat,2390,coupe,2000,manuell,118,3er,150000,11,benzin,bmw,47051
Renault_Twingo_1.2_Summertime_Faltdach_TÜV_neu_3/2018,privat,950,kleinwagen,1999,manuell,58,twingo,125000,8,benzin,renault,34323
Audi_A3_8L_1.6,privat,1400,limousine,1997,manuell,101,a3,150000,9,benzin,audi,53757
Mercedes_Benz_C_230_Elegance,privat,8500,limousine,2006,automatik,204,c_klasse,90000,10,benzin,mercedes_benz,78661
Volkswagen_Golf_Cabrio_1.4_TSI_Life,privat,18500,cabrio,2015,manuell,122,golf,5000,7,benzin,volkswagen,38104
Mazda_6_2.2d_TUV_05.2017,privat,9100,,2017,manuell,163,6_reihe,150000,12,,mazda,24943
Volkswagen_Golf_2.0_TDI_DPF_Comfortline_119_g,privat,9845,limousine,2009,manuell,110,golf,150000,8,diesel,volkswagen,6112
Audi_A3_Limousine_2.0_TDI_Ambition_DABConnectNAVI,privat,20900,limousine,2013,manuell,150,a3,60000,12,diesel,audi,90471
Vw_passat_1_8bezin,privat,1150,,2017,manuell,0,passat,150000,7,benzin,volkswagen,92224
Mercedes_Benz_ML_350_4Matic_mit_LPG_Gasanlage,privat,15900,suv,2005,automatik,272,m_klasse,125000,10,benzin,mercedes_benz,49413
Skoda_Octavia_Kombi,privat,12000,kombi,2010,automatik,122,octavia,80000,4,benzin,skoda,37139
Mercedes_Benz_SL_500__styling_AMG,privat,34900,cabrio,2009,automatik,387,sl,50000,7,benzin,mercedes_benz,80807
Peugeot_106_Long_Beach_K,privat,850,kleinwagen,1997,manuell,45,1_reihe,150000,7,benzin,peugeot,24405
Bmw_525D_!!,privat,6500,limousine,2004,manuell,177,5er,150000,12,,bmw,27568
Volkswagen_Golf_1.9_TDI,privat,2250,coupe,2002,manuell,131,golf,150000,9,diesel,volkswagen,92442
Mercedes_Benz_C_200_CDI,privat,4150,limousine,2003,manuell,116,c_klasse,150000,3,diesel,mercedes_benz,89079
Smart_fortwo_cabrio_softouch_pulse_Vollausstattung_Kd_Reifen_Neu,privat,7880,cabrio,2009,automatik,84,fortwo,50000,4,benzin,smart,91126
BMW_318i_xenon,privat,15300,limousine,2009,manuell,140,3er,90000,0,benzin,bmw,26133
Vectra_1.6_16V_Caravan_Facelift_Klima_Alu_Multilenkrad,privat,650,kombi,2000,manuell,101,,150000,5,benzin,opel,45881
BMW_318d_Edition_Sport,privat,4300,limousine,2003,manuell,116,3er,150000,6,diesel,bmw,25927
Opel_Vectra_2.2_DTI_Caravan,privat,3500,kombi,2003,manuell,125,vectra,150000,11,diesel,opel,67697
Peugeot_307_1.6__TÜV_1_Jahr_Euro_4,privat,1600,coupe,2001,manuell,109,3_reihe,150000,12,benzin,peugeot,28816
BMW_530,privat,6900,kombi,2005,automatik,218,5er,150000,3,diesel,bmw,64732
Mercedes_C180_benziner,privat,750,,2017,,122,c_klasse,150000,10,benzin,mercedes_benz,58675
Verkaufe_VOLVO_V40_Kombi_mit_TÜV,privat,399,kombi,1999,manuell,90,v40,150000,2,benzin,volvo,83544
Opel_Vectra_1.6,privat,500,limousine,1998,manuell,101,vectra,150000,11,benzin,opel,52146
Opel_Tigra_Twin_Top_1.4,privat,3500,cabrio,2004,manuell,90,tigra,80000,8,benzin,opel,65203
Mercedes_Benz_C_200_Kompressor_Sportcoupe_Panoramadach_Xenon,privat,1700,coupe,2001,manuell,163,c_klasse,150000,3,benzin,mercedes_benz,44369
Renault_Twingo_Vollleder_HR_Sportfahrwerk_Topzustand,privat,1150,kleinwagen,2001,manuell,44,twingo,150000,0,benzin,renault,32479
Peugeot_206_cc__98.900_KM__TÜV_03/2018_Scheckheftgepflegt_JBL,privat,4150,cabrio,2006,manuell,110,2_reihe,100000,3,benzin,peugeot,44263
Mercedes_Benz_Vito_CDL_113_Kasten,privat,11000,bus,2012,manuell,100,vito,90000,6,diesel,mercedes_benz,13437
Honda_Civic_1.5i_VTEC,privat,1200,limousine,1998,manuell,114,civic,150000,3,benzin,honda,15328
Toyota_Paseo_1.5,privat,1100,coupe,1997,manuell,90,andere,150000,1,benzin,toyota,90480
Golf_V_1.6_fsi_sportline_105_ps_6_gang,privat,3800,coupe,2005,manuell,105,golf,150000,7,benzin,volkswagen,77694
Vw_polo_1.2,privat,250,,2000,manuell,54,,150000,3,,volkswagen,40591
Peugeot_806_Roland_Garros_2_1_DT,privat,1600,bus,1999,manuell,0,andere,150000,6,diesel,peugeot,82362
Volkswagen_Touran_2.0_TDI_DPF,privat,6450,bus,2006,manuell,140,touran,150000,10,diesel,volkswagen,42853
vw_polo_6n_mit_1_0_l_motor,privat,999,kleinwagen,1998,manuell,55,polo,150000,4,benzin,volkswagen,57076
Micra_K11__TÜV_10/16,privat,580,,2016,manuell,60,,150000,3,,nissan,27283
Audi_Q7_Top!_MwSt._ausw._Vollausstattung_Restgarantie_8_fach_ber.,privat,21499,suv,2008,automatik,240,q7,150000,6,diesel,audi,20359
VW_Fox_zu_verkaufen!!!!!!,privat,2800,kleinwagen,2007,manuell,55,fox,125000,8,benzin,volkswagen,49205
Porsche_928,privat,26900,coupe,1979,,228,andere,150000,6,,porsche,10629
Volkswagen_Golf_1.6,privat,1990,limousine,2002,manuell,105,golf,150000,1,benzin,volkswagen,42489
"VW_Polo_6N_""Vollauslastung_""",privat,2190,kleinwagen,1999,manuell,75,polo,70000,12,benzin,volkswagen,38302
VW_Polo_CL_Coupé_500_VB,privat,500,coupe,1991,manuell,45,polo,150000,0,benzin,volkswagen,26629
Volkswagen_Golf_1.8_Turbo_GTI_Leder_BBS_Climatronic_Kupplung_neu,privat,4200,coupe,1998,manuell,150,golf,150000,10,benzin,volkswagen,63607
Citreon_Jumpy_L1_H1,privat,7450,bus,2011,,0,andere,100000,12,,citroen,66125
Opel_Vectra_1.9_CDTI_Caravan_Cosmo,privat,2490,kombi,2005,automatik,150,vectra,150000,5,diesel,opel,63654
Opel_Astra_Cabrio_1_6,privat,950,cabrio,1996,manuell,75,astra,150000,5,benzin,opel,52249
Citroën_Jumpy_2.0_HDi_SX,privat,3500,bus,2003,manuell,94,andere,150000,10,diesel,citroen,77836
Kia_Carnival_CRDi_Aut._Skyline_AHK_abnehmbar,privat,2650,bus,2005,automatik,144,carnival,150000,3,diesel,kia,69151
Opel_Corsa_Anfaengerauto,privat,2550,kleinwagen,2009,manuell,60,corsa,150000,2,benzin,opel,27616
!!!!!___VERKAUF_EIN_RENAULT_LAGUNA__!!!!!,privat,300,limousine,1997,manuell,116,laguna,20000,6,benzin,renault,37139
Volkswagen_Golf_1.6,privat,1600,limousine,2000,manuell,105,golf,150000,10,benzin,volkswagen,96450
Ford_Focus_DI,privat,1000,limousine,2000,manuell,95,focus,150000,5,diesel,ford,66773
Mercedes_Benz_E_320_T_CDI_7G_TRONIC_Avantgarde_DPF,privat,6450,kombi,2008,automatik,224,e_klasse,150000,4,diesel,mercedes_benz,90562
Schoener_Fiat_Barchetta,privat,2050,cabrio,1996,manuell,131,,150000,7,benzin,fiat,92272
Seat_Ibiza_SC_2.0_TDI_CR_FR___TOP_ZUSTAND,privat,11799,kleinwagen,2012,,0,ibiza,50000,0,,seat,24955
Opel_Astra_1.6__Rentnerfahrzeug__1._Hand__gepflegt,privat,11690,limousine,2011,automatik,116,astra,80000,7,benzin,opel,55122
Seat_Ibiza_1.9_TDI_Sport,privat,2200,kleinwagen,2004,manuell,165,ibiza,150000,3,diesel,seat,94116
Mercedes__benz_E320cdi_Avantgarde,privat,6700,,2017,automatik,204,,150000,11,,mercedes_benz,67071
Peugeot_307_1.6_1_Jahr_TÜV_gruene_Plakette,privat,1600,kleinwagen,2001,manuell,109,3_reihe,150000,12,benzin,peugeot,28816
Volkswagen_Golf_Plus_1.4_Cross_Golf_Automatik,privat,7000,bus,2007,automatik,140,golf,100000,6,benzin,volkswagen,22119
Audi_A4_Avant_1.9_TDI_DPF_extras,privat,6999,,2017,manuell,116,a4,150000,4,diesel,audi,86685
Toyota_FJ.,privat,14500,suv,2008,automatik,0,andere,150000,8,benzin,toyota,47053
Bmw_530_d,privat,8600,kombi,2004,automatik,218,5er,150000,0,diesel,bmw,27404
Mercedes_A140_Benzin_TÜV._10.16,privat,999,,2016,manuell,0,a_klasse,150000,7,benzin,mercedes_benz,73479
Renault_Megane_Klimaautomatik_ZV,privat,899,,2005,manuell,0,megane,150000,4,,renault,40211
Chevrolet_Matiz_1.0_SE,privat,2750,kleinwagen,2007,manuell,67,matiz,70000,10,benzin,chevrolet,21029
Vw_Polo_6N_1.0_Motor,privat,800,kleinwagen,1996,manuell,45,,150000,2,benzin,volkswagen,13593
Opel_Astra_1.4_Edition,privat,3500,limousine,2006,manuell,90,astra,150000,3,benzin,opel,91722
Mazda_323_f_1_6_L,privat,890,kombi,2002,manuell,98,3_reihe,150000,9,benzin,mazda,59067
Verkaufe_oder_tausche_meinen_AUDI_A6,privat,2000,limousine,1998,,121,a6,150000,2,,audi,26817
Audi_A1_1.6_TDI_Sportback_Attraction,privat,11650,kleinwagen,2012,manuell,90,a1,100000,10,diesel,audi,88690
Subaru_Legacy_TÜV_11.17_|_LUFTFAHRWERK,privat,600,kombi,1994,manuell,136,legacy,150000,8,benzin,subaru,88239
Opel_Meriva_1_7_cdti,privat,1650,bus,2005,manuell,101,meriva,150000,7,diesel,opel,19309
Audi_a5_Sportback_3.0tdi_Quattro_S_Line_Tausch_zu_Zahlung..._,privat,17777,,2016,manuell,0,,150000,10,diesel,audi,51377
Volkswagen_Polo_60_Servo_Sportline,privat,790,kleinwagen,1997,manuell,60,polo,150000,3,benzin,volkswagen,33719
Gepflegter_Twingo,privat,1150,kleinwagen,1999,manuell,0,twingo,150000,11,benzin,renault,27804
Nissan_Primera_Traveller_2.2_Di,privat,1650,kombi,2003,manuell,126,primera,125000,4,diesel,nissan,26954
Volkswagen_Golf_Variant_2.0,privat,2500,kombi,2001,manuell,116,golf,150000,4,benzin,volkswagen,29462
Ford_escort,privat,0,,2016,,60,escort,150000,0,benzin,ford,74074
Golf3_Cabrio_Tuev_bis_2017,privat,999,cabrio,1995,manuell,90,golf,30000,0,benzin,volkswagen,26721
Mitsubishi_colt_1_3_TÜV_neu_Klima_8_fach,privat,1499,kleinwagen,2001,manuell,75,colt,150000,4,benzin,mitsubishi,86899
Polo_9N3_Trend_Diesel,privat,4200,limousine,2006,manuell,70,polo,150000,2,diesel,volkswagen,27211
Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Highline,privat,3350,kombi,2007,automatik,170,passat,150000,4,diesel,volkswagen,81679
Bmw_325_Cabrio,privat,5500,cabrio,2001,manuell,192,3er,20000,8,benzin,bmw,96465
Polo_6N2_tiefer__Alu__Sportlenkrad__Glasairbrush__Sportauspuff,privat,1600,kleinwagen,2000,manuell,50,polo,150000,10,benzin,volkswagen,38179
A3_2_0tdi_Gruene_Plakette,privat,4000,kleinwagen,2003,manuell,140,a3,150000,7,diesel,audi,52159
VW_Lupo_Sondermodell_mit_Faltdach__Sparwunder_Tuev_neu,privat,1890,kleinwagen,2001,manuell,50,lupo,150000,6,benzin,volkswagen,85570
VW_Passat_1.8T_mit_neuem_Turbo_und_TÜV_bis_2017!!!,privat,1200,limousine,1996,manuell,150,,150000,5,benzin,volkswagen,99974
BMW_530i,privat,4200,limousine,2001,automatik,231,5er,150000,1,benzin,bmw,82140
Audi_SQ5_3.0_TDI__MwSt__Navi__Leder__AHK__Panorama_,privat,54000,limousine,2014,automatik,313,andere,50000,3,diesel,audi,22761
Audi_A4_3.0_TDI_DPF__Audi_Garantie_Plus_keyless_go,privat,20800,limousine,2012,automatik,204,a4,125000,3,diesel,audi,75177
VW_Golf_3_GT_90_PS,privat,790,limousine,1995,manuell,90,golf,150000,10,benzin,volkswagen,53842
Wv_passat_1_9_TDI,privat,1000,limousine,2000,automatik,116,passat,150000,7,diesel,volkswagen,18106
Golf_3_TÜV_2017_Sommer+_Winterreifen,privat,690,kleinwagen,1997,manuell,75,golf,150000,3,benzin,volkswagen,37120
Opel_Astra_g_2_0_16v_Turbo_Leder,privat,799,coupe,2001,manuell,193,astra,150000,5,benzin,opel,66822
BMW_740i,privat,4000,limousine,1998,automatik,286,7er,150000,7,benzin,bmw,88045
Audi_Q5_2.0_TDI_quattro_S_tronic_Schnaeppchen!,privat,28699,limousine,2013,automatik,177,q5,60000,3,diesel,audi,92224
Nissan_Almera_1.4_TÜV_03/16_Klima_neu,privat,300,kleinwagen,1997,manuell,75,almera,150000,0,benzin,nissan,86165
Mercedes_C200_CDI_Kombi___2006__Facelift.,privat,4350,kombi,2006,manuell,122,c_klasse,150000,6,diesel,mercedes_benz,44147
Peugeot_308__100__98_VTi_Access,privat,7990,limousine,2011,manuell,98,3_reihe,50000,6,benzin,peugeot,33165
Renault_Megane_Scenic_1.9_Diesel_Automatik___Klima___Tempomat,privat,700,bus,2000,,0,scenic,150000,9,diesel,renault,27749
SL_320_Mopf_1,privat,14950,cabrio,1995,automatik,231,sl,150000,9,,mercedes_benz,26529
BMW_320i,privat,5000,limousine,2002,manuell,170,3er,150000,10,benzin,bmw,86405
VW_Transporter_Kombi_T5_kurzer_Radstand_AHK_8_Sitzer_2.0TDI_140PS,privat,24800,kombi,2013,manuell,140,transporter,20000,7,diesel,volkswagen,26810
BMW_E60_520i_170PS_Navi_Leder_Xenon_Standheizung_Tuev_12/2017,privat,10200,limousine,2003,automatik,170,5er,125000,12,benzin,bmw,7381
BMW_520i_Touring__E39__TÜV_10/2016,privat,500,kombi,1998,manuell,150,5er,150000,2,benzin,bmw,35410
Mercedes_Benz_E_320_CDI_7G_TRONIC_Avantgarde,privat,8550,limousine,2005,automatik,224,e_klasse,150000,9,diesel,mercedes_benz,86551
Verkaufe_sehr_gepflegten_BMW_X3__3_0D,privat,10700,suv,2005,manuell,218,x_reihe,150000,7,diesel,bmw,3130
A6_2.0_TDI_DPF_Garantie_Start_Stop_Navi,privat,13000,limousine,2011,manuell,177,a6,80000,9,diesel,audi,10115
Volkswagen_Corrado_2.9_VR6,privat,6790,coupe,1993,manuell,190,andere,150000,4,benzin,volkswagen,56072
Mitsubishi_Carisma_1600_GLX,privat,1400,limousine,1997,manuell,90,carisma,150000,5,benzin,mitsubishi,21279
Ford_Focus_2.0_Ghia__Navi_Xenon_PDC_Neu_Tuev,privat,2900,limousine,2001,manuell,131,focus,150000,12,benzin,ford,67071
Opel_Meriva_1.6___Gas_LPG,privat,3690,,2016,automatik,0,meriva,150000,4,benzin,opel,13055
Ford_Fiesta_Style,privat,700,kleinwagen,1999,manuell,60,fiesta,150000,1,benzin,ford,89343
Move_an_Bastler_abzugeben,privat,300,kleinwagen,1997,manuell,0,move,150000,6,benzin,daihatsu,13583
ford_focus_1.8_Diesel,privat,500,kombi,2002,manuell,118,focus,150000,3,diesel,ford,45131
Skoda_Fabia_1.4_16V_Combi_Exact,privat,2495,kombi,2004,manuell,75,fabia,125000,1,benzin,skoda,89129
Skoda_Fabia_Kombi_1.9_SDI_TÜV/AU___02/2018,privat,1900,kombi,2002,manuell,64,fabia,150000,12,diesel,skoda,88263
Schoener_sportlicher_bmw,privat,2500,limousine,2000,manuell,120,3er,150000,0,,bmw,53919
Volkswagen_Polo_Joker,privat,1500,kleinwagen,1999,manuell,50,polo,150000,5,benzin,volkswagen,24143
Audi_a3_zu_verkaufen,privat,750,kleinwagen,1998,,102,a3,150000,10,benzin,audi,14776
Audi_A6_Avant_2.0_TDI/_Navi/_Xenon/_Leder/_AHK,privat,11690,kombi,2009,manuell,170,a6,150000,12,diesel,audi,33178
Seat_Ibiza_1.4_Benzin,privat,1700,limousine,2003,manuell,0,ibiza,150000,2,benzin,seat,47506
Audi_A4_3.0_TDI_DPF_quattro,privat,12500,limousine,2011,manuell,239,a4,150000,10,diesel,audi,53859
Volkswagen_Golf_Variant_1.4_TSI_MATCH,privat,14500,kombi,2012,manuell,122,golf,50000,9,benzin,volkswagen,66333
Mercedes_Benz_A_160_1_6_Benzin,privat,1350,limousine,2000,manuell,102,a_klasse,150000,1,benzin,mercedes_benz,87439
Mercedes_Benz_ML_280_CDI_4Matic_7G_TRONIC_DPF,privat,17999,suv,2008,automatik,190,m_klasse,150000,6,diesel,mercedes_benz,95032
Mazda_6_Mps,privat,4850,limousine,2006,manuell,260,6_reihe,150000,5,benzin,mazda,15806
BMW_735i_TÜV_bis_12.16,privat,3100,limousine,1997,automatik,235,7er,125000,12,benzin,bmw,90441
Fabia_1_2__blau__Top_Zustand,privat,5500,kleinwagen,2010,manuell,60,fabia,60000,3,benzin,skoda,94051
Mercedes_Benz_190_E_1.8,privat,2650,limousine,1992,automatik,109,andere,150000,12,benzin,mercedes_benz,32699
Opel_Corsa_1.0_12V_Elegance_Scheckheft_88_TKM_4_Tuerer,privat,3450,kleinwagen,2006,manuell,60,corsa,90000,1,benzin,opel,45327
Audi_DSG__Audi_S3,privat,18999,coupe,2009,automatik,265,andere,150000,1,benzin,audi,71229
Fiat_Panda_1.2,privat,3060,kleinwagen,2010,manuell,60,panda,100000,6,benzin,fiat,31832
Audi_A6_2.5_TDI_EURO3_TÜV,privat,1490,limousine,2002,manuell,163,a6,150000,3,diesel,audi,83022
Audi_A4_B5_2.5_TDI_Turbolader_Steuergeraet_usw.,privat,0,limousine,1998,manuell,150,a4,150000,12,diesel,audi,91757
BMW_116i,privat,9200,limousine,2009,manuell,122,1er,150000,11,benzin,bmw,92685
VW_Passat_Automat.Xenon.Navi,privat,10500,kombi,2012,automatik,149,passat,150000,1,diesel,volkswagen,30457
Opel_Combo_1.4__neu_TÜV,privat,1299,kombi,1998,manuell,60,combo,150000,5,benzin,opel,63849
Ford_Focus_1.6_16V_Style_DA3__TÜV_NEU_ÖLWechsel_NEU_,privat,6299,limousine,2007,manuell,101,focus,80000,12,benzin,ford,33142
Chevrolet_Matiz_1.0_SE,privat,1200,kleinwagen,2005,manuell,67,matiz,125000,10,benzin,chevrolet,32139
Renault_R_4_TÜV_!_H_KENNZEICHEN,privat,8500,limousine,1983,manuell,0,,90000,0,diesel,renault,53177
Audi_A2_Blau,privat,2300,,2017,manuell,0,a2,150000,6,benzin,audi,21493
Seat_Ibiza_1.2_12V,privat,850,kleinwagen,2003,manuell,64,ibiza,150000,12,benzin,seat,85053
Seat_Ibiza_1.9_TDI,privat,2100,kleinwagen,2005,manuell,101,ibiza,150000,5,diesel,seat,76571
Seat_Leon_1_6,privat,2350,kleinwagen,2003,manuell,105,leon,150000,12,benzin,seat,56333
Kia_carnival_2.9,privat,2500,bus,2006,manuell,144,carnival,150000,7,diesel,kia,45883
Opel_Tigra_Twin_Top_Cabrio_1.8_schwarz,privat,4000,cabrio,2005,manuell,125,,125000,12,benzin,opel,27239
Verkaufe_BMW_318i,privat,2500,,2017,,0,3er,150000,4,,bmw,39326
Audi_100_C4_2.3E_5Zylinder_TÜV_11/17,privat,1199,,2017,manuell,133,100,150000,0,,audi,24340
Golf_VI_Team_Plus__PDC__Klima__Einparkhilfe__sehr_gepflegt,privat,9500,limousine,2010,manuell,80,golf,60000,11,benzin,volkswagen,21635
Seat_Ibiza_ST_1.4_Style_8xAlu_PDC_Longlife_Insp.,privat,7500,kombi,2011,manuell,86,ibiza,70000,12,benzin,seat,36166
Alfa_Romeo_156_3.2_V6_GTA_Sportwagon_Selespeed_Leder_topp_Zustand,privat,7000,kombi,2003,automatik,250,156,150000,7,benzin,alfa_romeo,97072
Ford_Focus_Futura_2,privat,850,limousine,2001,manuell,101,focus,150000,2,benzin,ford,14641
Citroën_C5,privat,11000,limousine,2011,manuell,163,c5,80000,5,diesel,citroen,41238
"Fiat_Panda_""40.000km""_Sitzheizung_neu_Zahnriemen_und_bremsen_neu",privat,3850,kleinwagen,2009,,0,panda,40000,0,,fiat,47809
Renault_Twingo_1.2_TÜV_Neu_Zahnriemen__Fahrbereit,privat,1850,kleinwagen,2001,manuell,58,twingo,125000,4,benzin,renault,15517
Audi_A1_1.6_TDI_Ambition,privat,12399,kleinwagen,2010,manuell,105,a1,70000,9,diesel,audi,71522
BMW_X1_sDrive18i_Automatik__super,privat,21000,suv,2012,automatik,150,1er,40000,3,benzin,bmw,37534
Mercedes_Benz_E_500_T_7G_TRONIC_Elegance_LPG_Gasanlage_Vollaus,privat,3950,kombi,2003,automatik,306,e_klasse,150000,11,benzin,mercedes_benz,57392
Fiat_Punto_1.2_8V_LPG_SERVO_KLIMA,privat,999,kleinwagen,1996,manuell,60,punto,150000,5,benzin,fiat,42329
Audi_A4_Cabriolet_1.8_T,privat,13500,cabrio,2006,manuell,163,a4,60000,5,benzin,audi,31311
Audi_A3_2.0TDI*TÜV2018*XENON*NAVI*TEMPOMAT,privat,5899,coupe,2004,manuell,140,a3,150000,8,diesel,audi,33729
Opel_Corsa_B_5_Tuerig,privat,700,kleinwagen,1997,manuell,0,corsa,150000,5,benzin,opel,45326
Opel_Corsa_City,privat,990,kleinwagen,1997,manuell,45,corsa,100000,3,benzin,opel,82131
Volkswagen_Polo_1.2_TSI_MATCH,privat,11999,kleinwagen,2012,manuell,90,polo,50000,4,benzin,volkswagen,96486
BMW_320i,privat,9590,limousine,2008,manuell,170,3er,150000,8,benzin,bmw,84183
BMW_E36_316_Limo_TÜV_04/2017,privat,700,limousine,1994,manuell,102,3er,150000,4,benzin,bmw,73525
Renault_Twingo_Schwarz_2_Hand_Faltdach_Tuev_Neu,privat,1950,kleinwagen,2002,manuell,65,twingo,70000,10,benzin,renault,27576
Tuv_30.05.2016motor_1.0__12v_3_zulinder,privat,850,kleinwagen,2003,manuell,58,corsa,150000,2,benzin,opel,45326
Peugeot_206_CC_110_Roland_Garros,privat,3900,cabrio,2004,manuell,109,2_reihe,90000,4,benzin,peugeot,42579
Volkswagen_Scirocco_1.4_TSI_DSG_Sport,privat,15000,coupe,2010,automatik,160,scirocco,30000,7,benzin,volkswagen,56459
Polo_als_Bastlerfahrzeug,privat,555,kleinwagen,1998,manuell,50,polo,150000,2,,volkswagen,33161
Audi_Audi_A3_Sportback_2.0_FSI_mit_Anhaengerkupplung,privat,9400,kombi,2005,manuell,0,a3,125000,6,benzin,audi,67346
FORD_FIESTA_AUTOMATIK___1.4_TDCI_>>DIESEL<<_4_TÜRER,privat,2300,limousine,2004,automatik,68,fiesta,150000,0,diesel,ford,27568
Audi_A6_2.5_TDI_180_PS_Automatik,privat,4600,limousine,2001,automatik,180,a6,125000,3,diesel,audi,54296
Smart_Passion_in_Silber__Tuev/Au_NEU_zum__Festpreis!,privat,2600,kleinwagen,2006,automatik,61,fortwo,100000,2,benzin,smart,73525
Mercedes_Benz_A_180_CDI_Classic_Polar_Star,privat,3100,limousine,2006,manuell,109,a_klasse,150000,12,diesel,mercedes_benz,30890
Suzuki_Gand_Vitara_mit_TOP_Ausstattung_/_Standheizung,privat,9999,suv,2007,manuell,129,grand,125000,8,diesel,suzuki,57319
Renault_Megane_1.9_dCi_FAP_Grandtour_Avantage,privat,1900,kombi,2006,manuell,131,megane,150000,7,diesel,renault,45145
Mercedes_Benz_Urban_Xenon__Night__Rueckfahrkamera__AHK,privat,19999,limousine,2014,manuell,122,a_klasse,20000,7,benzin,mercedes_benz,70569
Skoda_Fabia_II_Combi_Cool_Edition_1.2_HTP_schwarzmetallic,privat,5990,kombi,2009,manuell,70,fabia,20000,4,benzin,skoda,21335
BMW_320d_DPF_Touring_Aut.,privat,5999,kombi,2007,automatik,163,3er,150000,2,diesel,bmw,51105
Top_BMW_523IA_zu_verkaufen_oder_tausch,privat,0,limousine,2000,automatik,0,,150000,0,,bmw,4129
Audi_A2_1.4,privat,5500,kleinwagen,2004,manuell,75,a2,125000,6,benzin,audi,72639
Porsche_996__4S_NAVI_KLAPPE_TURBOSITZE_NEUZUSTAND,privat,67999,coupe,2005,manuell,320,911,70000,2,benzin,porsche,63263
Peugeot_406,privat,1250,limousine,1999,manuell,0,4_reihe,125000,0,,peugeot,9496
BMW_316i,privat,1790,coupe,1998,automatik,102,3er,150000,8,benzin,bmw,50827
Audi_A3_2.0_TFSI_S_Line_Sportpaket_plus,privat,10500,limousine,2006,manuell,241,a3,150000,12,benzin,audi,67147
Toyota_Carina_1.8,privat,1399,kombi,1997,manuell,107,andere,150000,12,benzin,toyota,75177
Oltimer_im_Top_Zustand,privat,8100,limousine,1984,manuell,136,andere,5000,2,benzin,mercedes_benz,33129
Renault_Bus,privat,3250,bus,2001,manuell,75,andere,5000,11,diesel,renault,51545
Mercedes_E200_CDI_Automatik,privat,4500,,2017,automatik,122,e_klasse,150000,5,,mercedes_benz,33330
Polo_6n_classic_TÜV_17,privat,900,limousine,1996,manuell,75,,150000,4,benzin,volkswagen,26605
BMW_320d_DPF_Touring_Aut._M_Paket,privat,9500,kombi,2006,automatik,163,3er,150000,1,diesel,bmw,83026
Gepflegter_Mazda_Premacy_aus_2.Hand_mit_Klimaautomatik_+_AHK,privat,2600,limousine,2004,manuell,0,andere,150000,3,benzin,mazda,33442
Citroën_Saxo_1.1_SX,privat,1250,kleinwagen,2001,manuell,60,andere,125000,10,benzin,citroen,72517
Fiat_124_Eurospider_Pininfarina__Fiat____Garagenauto,privat,19500,cabrio,1985,manuell,103,andere,90000,6,benzin,fiat,14089
Porsche_911_Carrera,privat,19500,coupe,2000,automatik,300,911,150000,7,benzin,porsche,73230
Suche_einen_Golf_4_mit_Frontschaden,privat,0,,2000,,0,golf,5000,0,,volkswagen,22113
Nissan_Almera_1.4_Motion,privat,1500,limousine,1998,manuell,75,almera,100000,8,benzin,nissan,44534
